;V1;V2;;;;
348;-111,8842989;112,0023535;;;;
349;-122,2190191;122,0632735;;;;
350;-129,3174081;129,493545;;;;
351;-112,4616652;112,217213;;;;
352;-124,1856559;124,1236524;;;;
353;-126,9771644;126,8121726;;;;
354;-106,7113877;107,0531782;;;;
355;-142,2122936;141,9827359;;;;
356;-129,3998828;129,433376;;;;
357;-107,0841093;107,0373901;;;;
358;-129,9392769;130,044614;;;;
359;-144,7730513;144,7723079;;;;
360;-241,3688113;241,8101089;;;;
361;-194,1991762;193,4556925;;;;
362;-152,0096774;152,1085163;;;;
363;-191,0251242;190,5990507;;;;
364;-201,28838;201,4897115;;;;
365;-155,5685977;155,6297614;;;;
366;-159,4138591;151,2297939;;;;
367;-273,0966942;272,4683028;;;;
368;-201,6768574;202,1869211;;;;
369;-144,9465195;143,8792153;;;;
370;-213,1753021;178,8473393;;;;
371;-185,5862753;185,3440862;;;;
372;-138,0132359;162,6381301;;;;
373;-220,0981937;219,9000609;;;;
374;-275,6162529;276,431399;;;;
375;-241,5988643;224,8042577;;;;
376;-188,5988305;221,2146524;;;;
377;-207,8219587;225,2399425;;;;
378;-190,8587572;195,1338382;;;;
379;-163,6412383;164,9192257;;;;
380;-180,2518146;180,764246;;;;
381;-187,8005821;187,9554008;;;;
382;-156,3761841;157,3507455;;;;
383;-153,9337517;160,2200888;;;;
384;-139,6748317;139,3365017;;;;
385;-137,1177311;135,9662999;;;;
386;-128,523601;128,5917288;;;;
387;-139,6297129;139,417116;;;;
388;-148,9793517;144,7723703;;;;
389;-127,0743449;127,7269455;;;;
390;-123,2668354;123,3362564;;;;
391;-127,815261;137,1984205;;;;
392;-116,7470779;116,7205227;;;;
393;-116,3827255;116,6511318;;;;
394;-142,1558741;140,5680377;;;;
395;-122,8930067;123,3068721;;;;
396;-132,1455512;118,583545;;;;
397;-140,5468103;136,9306016;;;;
398;-120,3945467;120,4265779;;;;
399;-130,1017675;130,8716608;;;;
400;-155,88572;155,9176437;;;;
401;-134,5818097;133,1684817;;;;
402;-139,9742648;120,3398008;;;;
403;-125,1364852;129,8559105;;;;
404;-155,8466342;155,9994268;;;;
405;-135,2407022;126,9216731;;;;
406;-150,5613603;150,3448187;;;;
407;-149,67104;159,7184946;;;;
408;-137,6689449;122,1396958;;;;
409;-130,4283183;136,1595659;;;;
410;-135,1825443;126,8882797;;;;
411;-118,0229728;123,7215018;;;;
412;-135,5041616;135,507696;;;;
413;-128,8011335;123,8020723;;;;
414;-185,6469195;185,3635979;;;;
415;-168,5342592;165,3006398;;;;
416;-181,5393894;182,5252399;;;;
417;-174,0829909;170,7352976;;;;
418;-150,4685796;150,487943;;;;
419;-138,0450455;148,6849328;;;;
420;-185,2353654;172,5999356;;;;
421;-149,659992;146,2703526;;;;
422;-165,5822781;160,2845295;;;;
423;-154,8918241;155,1394444;;;;
424;-186,6740539;187,422757;;;;
425;-165,9633605;159,1397192;;;;
426;-160,0671421;160,0845936;;;;
427;-153,8253347;154,2110005;;;;
428;-150,6542543;147,7776077;;;;
429;-151,2195431;143,7406382;;;;
430;-138,3125024;138,7844267;;;;
431;-134,8134265;134,7560063;;;;
432;-143,9555139;144,527121;;;;
433;-136,29829;136,1463902;;;;
434;-135,7987881;133,2484039;;;;
435;-130,9966849;128,1512929;;;;
436;-135,3489859;143,8235838;;;;
437;-130,1162907;130,1011406;;;;
438;-129,7872953;129,660689;;;;
439;-128,1854973;127,8398009;;;;
440;-123,8014459;122,1506489;;;;
441;-121,5289696;120,5890409;;;;
442;-116,9431803;116,8750802;;;;
443;-120,1377053;120,1008334;;;;
444;-125,5156906;130,4596534;;;;
445;-119,5206509;119,6617775;;;;
446;-114,1566816;118,4402492;;;;
447;-113,4505104;115,0096386;;;;
448;-111,1070372;112,6770806;;;;
449;-136,8070569;138,1460158;;;;
450;-129,9621513;126,0185483;;;;
451;-140,783514;140,960901;;;;
452;-150,2194486;149,9885325;;;;
453;-173,7365185;168,9131493;;;;
454;-170,2031033;162,6390728;;;;
455;-169,5853031;169,4212496;;;;
456;-160,7434134;168,1395255;;;;
457;-160,639728;156,7070758;;;;
458;-150,3326307;152,7607011;;;;
459;-143,8085023;140,3326054;;;;
460;-141,4793006;133,9782038;;;;
461;-130,9972383;130,9987652;;;;
462;-132,7146415;132,3316611;;;;
463;-149,000327;149,0493991;;;;
464;-197,4308812;184,280735;;;;
465;-168,9006163;155,2332285;;;;
466;-178,6140915;178,7805237;;;;
467;-173,5131184;177,5730684;;;;
468;-165,4813326;144,402005;;;;
469;-162,943532;161,6648486;;;;
470;-151,9262133;151,7322202;;;;
471;-130,8469577;148,6878082;;;;
472;-137,7193969;137,6893271;;;;
473;-139,1012077;131,7648293;;;;
474;-126,3803876;130,5015765;;;;
475;-121,38435;126,2668826;;;;
476;-130,0596634;130,0296714;;;;
