;V1;V2;;;;
1;-88,13396523;88,126756;;;;
2;-95,70526442;95,73522934;;;Risk;Profit
3;-88,94700502;88,92730846;;Mean;-147,7287086;147,8897962
4;-84,71864238;85,33420971;;Varians;2333,31462;2314,563782
5;-98,30911671;98,32002423;;;;
6;-86,64751452;86,53909757;;;;
7;-83,14590052;83,15584453;;;;
8;-96,50755472;96,48312586;;;;
9;-96,91149625;96,90953387;;;;
10;-82,97624021;82,84717666;;;;
11;-101,9766261;101,9373028;;;;
12;-93,009196;93,00696894;;;;
13;-87,85589255;82,11574273;;;;
14;-96,35875325;95,87952011;;;;
15;-93,65328272;93,71613867;;;;
16;-82,49654162;82,23773314;;;;
17;-90,47047247;90,60509389;;;;
18;-89,50409753;89,13286286;;;;
19;-81,07805886;80,76709397;;;;
20;-94,43936821;93,98431153;;;;
21;-93,94879588;93,78025372;;;;
22;-91,12639183;91,28681567;;;;
23;-99,6180719;99,71717781;;;;
24;-94,95142682;94,91713611;;;;
25;-88,25103358;88,60130361;;;;
26;-93,24216725;93,31930355;;;;
27;-96,06398525;96,43960681;;;;
28;-174,3745761;174,5582017;;;;
29;-172,9606914;171,1231649;;;;
30;-175,7717678;170,8891728;;;;
31;-215,9480592;247,5514698;;;;
32;-200,3790446;175,6706574;;;;
33;-201,2613905;170,7898186;;;;
34;-204,355265;193,3393937;;;;
35;-210,8336453;200,5620438;;;;
36;-197,1493645;193,9444605;;;;
37;-210,533323;220,6813153;;;;
38;-252,1468229;245,6599685;;;;
39;-239,6446856;239,7251339;;;;
40;-227,055583;241,4442585;;;;
41;-270,0683454;269,3814849;;;;
42;-238,4406097;254,0869757;;;;
43;-292,1048322;268,7039743;;;;
44;-266,7233701;265,8881501;;;;
45;-261,3298776;262,8365094;;;;
46;-280,1699591;279,9566085;;;;
47;-335,1770889;332,6607966;;;;
48;-352,9096741;335,0985985;;;;
49;-315,7364988;330,1221263;;;;
50;-373,8728495;375,2868002;;;;
51;-305,3841886;359,1789641;;;;
52;-270,1747525;271,0629608;;;;
53;-300,7791149;300,0887633;;;;
54;-272,1392387;257,0173592;;;;
55;-246,5433295;246,9262331;;;;
56;-255,7070439;235,6880393;;;;
57;-234,3519144;233,5203082;;;;
58;-196,2378979;197,049189;;;;
59;-236,3449693;244,2592376;;;;
60;-212,2018773;201,6742076;;;;
61;-196,5183544;195,0239627;;;;
62;-243,6675512;213,2288235;;;;
63;-219,2144591;216,2311869;;;;
64;-185,4009539;191,1888431;;;;
65;-214,5120298;234,6367771;;;;
66;-187,7775633;189,0847102;;;;
67;-180,2615196;173,0704682;;;;
68;-194,4608602;170,433957;;;;
69;-167,2330473;167,7718656;;;;
70;-161,3025692;161,3764045;;;;
71;-184,7768334;177,615003;;;;
72;-157,4828269;157,3467865;;;;
73;-150,3308168;152,7599857;;;;
74;-157,3071347;145,0109232;;;;
75;-139,2775484;141,921254;;;;
76;-130,276164;131,9557953;;;;
77;-133,5885812;138,4914799;;;;
78;-135,1812009;125,1304184;;;;
79;-131,4280328;134,111601;;;;
80;-149,4911646;139,669125;;;;
81;-137,4272827;133,7271861;;;;
82;-164,5595695;175,7914342;;;;
83;-173,0469505;162,0400915;;;;
84;-149,4029089;149,5806925;;;;
85;-172,0443964;166,9822206;;;;
86;-180,2727752;160,3320485;;;;
87;-190,3999243;184,029102;;;;
88;-222,7922804;222,6494356;;;;
89;-195,0381554;191,5402958;;;;
90;-199,622104;192,8310293;;;;
91;-206,1141293;205,9753612;;;;
92;-201,1412901;207,3919385;;;;
93;-180,3083949;180,2198739;;;;
94;-195,3100144;190,9341211;;;;
95;-192,3115407;192,2087214;;;;
96;-180,6031137;180,6660479;;;;
97;-197,0221617;196,9361523;;;;
98;-208,9051538;231,4257621;;;;
99;-179,2789464;191,5127129;;;;
100;-182,5855912;175,0012512;;;;
101;-202,6606177;202,5432223;;;;
102;-178,7000818;178,694921;;;;
103;-157,7196666;157,751354;;;;
104;-188,0025454;187,9585757;;;;
105;-151,404887;151,5999184;;;;
106;-139,4569797;133,4581094;;;;
107;-163,114591;162,8000204;;;;
108;-121,9148022;121,6280334;;;;
109;-118,1795615;120,4869622;;;;
110;-102,4854229;102,2977872;;;;
111;-94,89614896;113,4048837;;;;
112;-89,40085793;101,0325145;;;;
113;-91,6933386;91,67860555;;;;
114;-116,2734134;141,592047;;;;
115;-108,8566778;115,8083989;;;;
116;-105,400931;107,7739043;;;;
117;-124,7615385;124,1753413;;;;
118;-112,3205479;112,3516333;;;;
119;-105,7511545;105,7621937;;;;
120;-100,2563874;106,6623852;;;;
121;-99,20786886;101,5697639;;;;
122;-95,60212599;94,44408531;;;;
123;-112,5136628;100,8056325;;;;
124;-99,82016474;107,4506887;;;;
125;-99,08168307;99,53760294;;;;
126;-110,5651391;110,6797009;;;;
127;-104,9493739;106,4696562;;;;
128;-96,50268225;102,1141747;;;;
129;-97,66135709;99,71016291;;;;
130;-99,6971442;99,70220521;;;;
131;-122,7883198;132,3816789;;;;
132;-133,9754662;132,4166793;;;;
133;-112,1398754;112,1885746;;;;
134;-128,9831535;129,0882942;;;;
135;-117,346325;117,3430644;;;;
136;-110,1144059;114,8816343;;;;
137;-115,0261743;115,7968006;;;;
138;-148,6643384;129,008517;;;;
139;-110,8733054;119,3011193;;;;
140;-115,144703;115,1916029;;;;
141;-164,1306604;148,9029263;;;;
142;-138,4529483;137,7688969;;;;
143;-125,1027016;135,5395669;;;;
144;-160,146526;160,1457274;;;;
145;-132,3545034;149,2067081;;;;
146;-116,516461;142,1573392;;;;
147;-158,9373236;147,8334634;;;;
148;-160,2739139;163,0199895;;;;
149;-136,9851526;155,7911892;;;;
150;-144,8429531;147,4607142;;;;
151;-145,3988;152,7013026;;;;
152;-123,3524471;151,3891798;;;;
153;-135,3663182;130,1304682;;;;
154;-130,7078695;128,260989;;;;
155;-135,0562879;135,0187583;;;;
156;-159,3565951;159,4967608;;;;
157;-152,1865269;153,6155193;;;;
158;-159,1920156;161,9830693;;;;
159;-187,4518818;182,3537873;;;;
160;-141,2452349;169,8787461;;;;
161;-150,7741917;150,825923;;;;
162;-164,6667938;166,0374473;;;;
163;-126,3619664;126,4040811;;;;
164;-135,4578217;142,2214716;;;;
165;-147,5605075;147,2287567;;;;
166;-119,483959;119,6139544;;;;
167;-145,8423184;146,1439189;;;;
168;-147,5002452;147,9021311;;;;
169;-111,6879262;111,7942939;;;;
170;-122,4293358;128,6661604;;;;
171;-152,2544624;152,1540134;;;;
172;-120,4752504;120,463642;;;;
173;-126,6656643;123,5184921;;;;
174;-135,0933499;135,1866739;;;;
175;-111,2983305;111,7073426;;;;
176;-113,8704645;114,0424089;;;;
177;-117,5794884;117,4122803;;;;
178;-104,1231008;104,3123468;;;;
179;-117,1698537;113,9137614;;;;
180;-123,7273342;124,2471551;;;;
181;-104,699391;104,7217823;;;;
182;-111,1589841;110,1044097;;;;
183;-111,5886764;111,7789143;;;;
184;-102,993792;96,87988736;;;;
185;-99,71789971;99,63450056;;;;
186;-100,028598;105,1215691;;;;
187;-90,61971745;95,15992537;;;;
188;-98,01161314;97,54483784;;;;
189;-97,47572422;97,45919317;;;;
190;-85,83291566;85,32323097;;;;
191;-88,07366933;90,20080713;;;;
192;-107,4126625;107,2762427;;;;
193;-162,3823753;162,3426778;;;;
194;-126,7995157;127,1659234;;;;
195;-156,7330891;156,5948298;;;;
196;-272,0481382;272,1400019;;;;
197;-201,6575143;201,5333227;;;;
198;-180,4108874;181,0000702;;;;
199;-231,5902929;231,5899642;;;;
200;-172,2645702;172,0391801;;;;
201;-152,1680164;152,0723237;;;;
202;-191,9164039;192,2881138;;;;
203;-144,2954066;144,5380686;;;;
204;-126,6999673;127,3496048;;;;
205;-163,4043918;140,3758645;;;;
206;-152,7467983;152,5798676;;;;
207;-153,5865594;153,8649045;;;;
208;-149,7055353;147,0981404;;;;
209;-129,2610969;129,3972902;;;;
210;-191,5995077;191,8274757;;;;
211;-189,0942991;189,3611535;;;;
212;-133,0361862;149,9445734;;;;
213;-186,9817341;187,3782399;;;;
214;-186,5497952;187,1749726;;;;
215;-152,9821681;152,3865913;;;;
216;-154,2745812;163,3299666;;;;
217;-157,348306;157,9026945;;;;
218;-137,4264407;137,460402;;;;
219;-137,0834761;137,3254325;;;;
220;-130,2937488;129,2315405;;;;
221;-119,6047895;119,920543;;;;
222;-117,2018133;117,1466556;;;;
223;-115,4621591;114,8098347;;;;
224;-117,6864963;118,1140093;;;;
225;-123,7480388;123,5542368;;;;
226;-108,4369214;109,049966;;;;
227;-119,7652901;120,5594368;;;;
228;-122,1712109;122,0917647;;;;
229;-101,5386423;101,1257009;;;;
230;-139,4724834;139,1920945;;;;
231;-123,2382711;118,9864341;;;;
